1603,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Jason Gross,19492
1604,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Jason Gross,19492
1605,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Christine Sundaresam,20102
1606,Avery Round Ring Poly Binders,Christine Sundaresam,21863
1607,GBC Imprintable Covers,Christine Sundaresam,21863
1608,"Wirebound Service Call Books, 5 1/2 x 4",Katrina Bavinger,21894
1609,Epson DFX5000+ Dot Matrix Printer,Hallie Redmond,22022
1610,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Maria Bertelson,22663
1611,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Maria Bertelson,22663
1612,8890,Katrina Bavinger,23713
1613,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Christine Sundaresam,24358
1614,Gyration Ultra Cordless Optical Suite,Bruce Stewart,24386
1615,Targus USB Numeric Keypad,Bruce Stewart,24386
1616,Avery 491,Bruce Stewart,24386
1617,SANFORD Major Accent™ Highlighters,Maria Bertelson,24899
1618,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Mary Zewe,25473
1619,Xerox 1893,Mary Zewe,25473
1620,"Maxell 3.5 DS/HD IBM-Formatted Diskettes, 10/Pack",Ivan Gibson,25638
1621,Riverleaf Stik-Withit® Designer Note Cubes®,Ivan Gibson,25638
1622,Micro Innovations Media Access Pro Keyboard,Ken Lonsdale,26016
1623,KF 788,Ken Lonsdale,26016
1624,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Doug Bickford,26182
1625,GBC VeloBinder Strips,Liz Thompson,26691
1626,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Maria Bertelson,27015
1627,Bush Mission Pointe Library,Maria Bertelson,27840
1628,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2 x 11",Guy Thornton,28130
1629,Howard Miller 13 Diameter Goldtone Round Wall Clock,Guy Thornton,28130
1630,"Fellowes Internet Keyboard, Platinum",Maria Bertelson,28290
1631,Fellowes Super Stor/Drawer® Files,Maria Bertelson,28290
1632,GBC Binding covers,Bruce Stewart,29927
1633,Acco Recycled 2 Capacity Laser Printer Hanging Data Binders,Brian Thompson,29953
1634,Hoover WindTunnel™ Plus Canister Vacuum,Joseph Airdo,31238
1635,Timeport L7089,Christina Vanderzanden,32067
1636,"Imation 3.5 Unformatted DS/HD Diskettes, 10/Box",Joseph Airdo,32198
1637,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Ken Lonsdale,32231
1638,Avery 507,Joseph Airdo,32452
1639,"O'Sullivan Elevations Bookcase, Cherry Finish",Guy Thornton,32998
1640,Hammermill Color Copier Paper (28Lb. and 96 Bright),Robert Waldorf,33091
1641,Kensington 7 Outlet MasterPiece Power Center,Guy Thornton,33250
1642,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Joseph Airdo,33378
1643,Avanti 4.4 Cu. Ft. Refrigerator,Christina Vanderzanden,33889
1644,Staples 4 Outlet Surge Protector,Christina Vanderzanden,33889
1645,Wausau Papers Astrobrights® Colored Envelopes,Christina Vanderzanden,33889
1646,Avery 49,Christina Vanderzanden,33889
1647,Global Ergonomic Managers Chair,Katrina Bavinger,34567
1648,Acco Recycled 2 Capacity Laser Printer Hanging Data Binders,Meg O'Connel,36163
1649,Tensor Hersey Kiss Styled Floor Lamp,Bruce Stewart,36449
1650,Prang Colored Pencils,Christine Sundaresam,36675
1651,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Guy Thornton,37862
1652,Avery Printable Repositionable Plastic Tabs,Ken Lonsdale,38240
1653,Canon PC1060 Personal Laser Copier,Lycoris Saunders,38693
1654,6120,Joseph Airdo,38917
1655,Okidata ML320 Series Turbo Dot Matrix Printers,Lycoris Saunders,39015
1656,Xerox 1994,Lycoris Saunders,39015
1657,Newell 336,Dorothy Dickinson,39265
1658,Belkin 5 Outlet SurgeMaster™ Power Centers,Mary Zewe,40962
1659,M70,Mary Zewe,40962
1660,"GBC Laser Imprintable Binding System Covers, Desert Sand",Lycoris Saunders,41059
1661,Polycom VoiceStation 100,Lycoris Saunders,41059
1662,Newell 312,Lycoris Saunders,41059
1663,Bretford CR8500 Series Meeting Room Furniture,Lycoris Saunders,41059
1664,"Memorex Slim 80 Minute CD-R, 10/Pack",Janet Molinari,41664
1665,Boston 1799 Powerhouse™ Electric Pencil Sharpener,Janet Molinari,41664
1666,Newell 314,Liz Thompson,42596
1667,Belkin F5C206VTEL 6 Outlet Surge,Maria Bertelson,43424
1668,Eldon Expressions Mahogany Wood Desk Collection,Christine Sundaresam,43808
1669,"Sony MFD2HD Formatted Diskettes, 10/Pack",Robert Waldorf,45218
1670,Hoover Upright Vacuum With Dirt Cup,Julie Prescott,46050
1671,"Global Deluxe Stacking Chair, Gray",Maria Bertelson,46117
1672,Computer Printout Paper with Letter-Trim Perforations,Maria Bertelson,46243
1673,Newell 335,Maria Bertelson,46243
1674,"Quartet Omega® Colored Chalk, 12/Pack",Maria Bertelson,46243
1675,GBC DocuBind P50 Personal Binding Machine,Annie Thurman,46310
1676,Boston 16801 Nautilus™ Battery Pencil Sharpener,Annie Thurman,46310
1677,Iceberg Mobile Mega Data/Printer Cart ®,Annie Thurman,46310
1678,Accessory2,Meg O'Connel,46503
1679,"Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8 Cut",Meg O'Connel,46726
1680,Presstex Flexible Ring Binders,Meg O'Connel,46726
1681,Accessory9,Maria Bertelson,47042
1682,Sharp EL500L Fraction Calculator,Maria Bertelson,47174
1683,Boston 16801 Nautilus™ Battery Pencil Sharpener,Robert Waldorf,48034
1684,Chromcraft Rectangular Conference Tables,Robert Waldorf,48034
1685,Newell 340,Christine Sundaresam,48164
1686,Security-Tint Envelopes,Brian Thompson,49189
1687,SANFORD Liquid Accent™ Tank-Style Highlighters,Joseph Airdo,49986
1688,Avery Binding System Hidden Tab™ Executive Style Index Sets,Joseph Airdo,50336
1689,Fellowes Super Stor/Drawer® Files,Christina Vanderzanden,50373
1690,Fellowes PB300 Plastic Comb Binding Machine,Julie Prescott,50564
1691,Stockwell Push Pins,Guy Thornton,50949
1692,StarTAC 6500,Guy Thornton,50949
1693,Xerox 199,Meg O'Connel,51361
1694,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Meg O'Connel,51361
1695,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Rob Beeghly,51780
1696,"Imation 3.5 DS/HD IBM Formatted Diskettes, 10/Pack",Ivan Gibson,51940
1697,GBC Standard Plastic Binding Systems Combs,Annie Thurman,52071
1698,Staples Plastic Wall Frames,Annie Thurman,52071
1699,Fellowes EZ Multi-Media Keyboard,Bill Eplett,53152
1700,Telescoping Adjustable Floor Lamp,Bill Eplett,53152
1701,Southworth 25% Cotton Premium Laser Paper and Envelopes,Bill Eplett,53152
1702,"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders, 800 sheets",Maria Bertelson,54177
1703,Xerox 210,Maria Bertelson,54177
1704,Staples Standard Envelopes,Julie Prescott,55107
1705,Magna Visual Magnetic Picture Hangers,Meg O'Connel,55461
1706,Computer Printout Paper with Letter-Trim Perforations,Guy Thornton,55526
1707,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Meg O'Connel,55969
1708,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Meg O'Connel,57153
1709,"#10 White Business Envelopes,4 1/8 x 9 1/2",Meg O'Connel,57153
1710,Linden® 12 Wall Clock With Oak Frame,Christina Vanderzanden,57538
1711,Wilson Jones DublLock® D-Ring Binders,Doug O'Connell,58656
1712,Eldon® Wave Desk Accessories,Doug O'Connell,58656
1713,"Angle-D Binders with Locking Rings, Label Holders",Christina Vanderzanden,58789
1714,DAX Solid Wood Frames,Christina Vanderzanden,58789
1715,Belkin F9M820V08 8 Outlet Surge,Maria Bertelson,59200
1716,Staples SlimLine Pencil Sharpener,Maria Bertelson,59200
1717,BASF Silver 74 Minute CD-R,Christine Sundaresam,59459
1718,Canon P1-DHIII Palm Printing Calculator,Ivan Gibson,59878
1719,Crate-A-Files™,Ivan Gibson,59878
1720,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Christina Vanderzanden,59909
1721,Staples File Caddy,Christina Vanderzanden,59909
1722,Holmes Odor Grabber,Craig Carroll,1218
1723,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Liz MacKendrick,1600
1724,Xerox 1922,Liz MacKendrick,1600
1725,Avery Printable Repositionable Plastic Tabs,Craig Carroll,2373
1726,Avery 504,Christine Kargatis,2626
1727,Executive Impressions 14 Contract Wall Clock with Quartz Movement,Liz MacKendrick,3109
1728,Talkabout T8097,Liz MacKendrick,3109
1729,Executive Impressions 12 Wall Clock,Christine Kargatis,3777
1730,Artistic Insta-Plaque,Bobby Odegard,3973
1731,Speediset Carbonless Redi-Letter® 7 x 8 1/2,Bobby Odegard,4932
1732,Iceberg Mobile Mega Data/Printer Cart ®,Craig Carroll,7239
1733,Ibico Hi-Tech Manual Binding System,Russell Applegate,9088
1734,V 3600 Series,Russell Applegate,9088
1735,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Bill Donatelli,11428
1736,Fellowes PB300 Plastic Comb Binding Machine,Bill Donatelli,12452
1737,"3.5 IBM Formatted Diskettes, DS/HD",Bill Donatelli,12452
1738,Xerox 1934,Bill Donatelli,12452
1739,"Imation Primaris 3.5 2HD Unformatted Diskettes, 10/Pack",Bill Donatelli,13345
1740,Fiskars® Softgrip Scissors,Bill Donatelli,13345
1741,"Imation Neon Mac Format Diskettes, 10/Pack",Bobby Odegard,13410
1742,TI 36X Solar Scientific Calculator,Bobby Odegard,13410
1743,3M Hangers With Command Adhesive,Bill Donatelli,15808
1744,"Avery Flip-Chart Easel Binder, Black",Bill Donatelli,15808
1745,Belkin 105-Key Black Keyboard,Bill Donatelli,15808
1746,1726 Digital Answering Machine,Bill Donatelli,15808
1747,"80 Minute CD-R Spindle, 100/Pack - Staples",Bill Donatelli,16326
1748,"While you Were Out Message Book, One Form per Page",Bill Donatelli,16326
1749,Office Star Flex Back Scooter Chair with White Frame,Duane Benoit,17985
1750,Accessory39,Duane Benoit,17985
1751,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Liz MacKendrick,20480
1752,GBC Instant Index™ System for Binding Systems,Bill Donatelli,21091
1753,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Bobby Odegard,26759
1754,Letter or Legal Size Expandable Poly String Tie Envelopes,Russell Applegate,26853
1755,*Staples* Highlighting Markers,Russell Applegate,26918
1756,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Duane Benoit,27456
1757,Park Ridge™ Embossed Executive Business Envelopes,Bill Donatelli,28420
1758,"SAFCO Commercial Wire Shelving, Black",Bobby Odegard,29318
1759,StarTAC ST7762,Bobby Odegard,29318
1760,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Bill Donatelli,30016
1761,T18,Bill Donatelli,30016
1762,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Russell Applegate,33255
1763,Logitech Cordless Access Keyboard,Bill Donatelli,35104
1764,Luxo Economy Swing Arm Lamp,Bill Donatelli,35104
1765,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Joel Jenkins,35142
1766,Filing/Storage Totes and Swivel Casters,Joel Jenkins,35584
1767,HP Office Recycled Paper (20Lb. and 87 Bright),Brad Eason,35908
1768,Portable Personal File Box,Brad Eason,35908
1769,Avery Legal 4-Ring Binder,Brad Eason,36706
1770,14-7/8 x 11 Blue Bar Computer Printout Paper,Brad Eason,36706
1771,Hon Multipurpose Stacking Arm Chairs,Bill Donatelli,37121
1772,Accessory4,Russell Applegate,38528
1773,6000,Duane Benoit,38853
1774,"Rediform Wirebound Phone Memo Message Book, 11 x 5-3/4",Jason Gross,39590
1775,5180,Harold Pawlan,40707
1776,Avery 520,Bill Donatelli,40961
1777,"Global Leather Task Chair, Black",Duane Benoit,41026
1778,Serrated Blade or Curved Handle Hand Letter Openers,Duane Benoit,41026
1779,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Bill Donatelli,41543
1780,StarTAC 7760,Bill Donatelli,41543
1781,O'Sullivan Living Dimensions 3-Shelf Bookcases,Brad Eason,41606
1782,Newell 333,Brad Eason,41606
1783,Xerox 23,Harold Pawlan,41926
1784,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Harold Pawlan,41926
1785,Space Solutions Commercial Steel Shelving,Adam Bellavance,50533
1786,Anderson Hickey Conga Table Tops & Accessories,Adam Bellavance,50533
1787,Avery 52,Harold Pawlan,51747
1788,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Cari Sayre,53314
1789,Bevis Rectangular Conference Tables,Cari Sayre,53314
1790,Office Star - Task Chair with Contemporary Loop Arms,Lisa DeCherney,54791
1791,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Harold Pawlan,54912
1792,Xerox 197,Adam Bellavance,55269
1793,Holmes Odor Grabber,Bill Donatelli,56101
1794,GBC Therma-A-Bind 250T Electric Binding System,Bill Donatelli,56101
1795,"O'Sullivan Elevations Bookcase, Cherry Finish",Harold Pawlan,56582
1796,Aluminum Document Frame,Roy Skaria,56677
1797,"Wirebound Message Books, 2 7/8 x 5, 3 Forms per Page",Joel Jenkins,58725
1798,"Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue",Bill Donatelli,59683
1799,Avery Hi-Liter® Smear-Safe Highlighters,Sean O'Donnell,837
1800,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Sean O'Donnell,1059
1801,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2, Blue",Sean O'Donnell,1059
1802,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Susan Vittorini,1826
1803,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Sandra Glassco,2020
1804,Hon Pagoda™ Stacking Chairs,Sandra Glassco,10340
1805,"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60, Lip 20 x 11 -90 Degree Angle",Sandra Glassco,10340
1806,Boston 16801 Nautilus™ Battery Pencil Sharpener,Sandra Glassco,10340
1807,Newell 35,Sandra Glassco,11044
1808,Tensor Hersey Kiss Styled Floor Lamp,Skye Norling,13313
1809,Xerox 1906,Skye Norling,13313
1810,Acme® 8 Straight Scissors,Skye Norling,13313
1811,Newell 338,Sean O'Donnell,15718
1812,3.6 Cubic Foot Counter Height Office Refrigerator,Susan Vittorini,17506
1813,Belkin 105-Key Black Keyboard,Shirley Schmidt,20003
1814,Avery Durable Poly Binders,Sandra Glassco,20805
1815,"DAX Copper Panel Document Frame, 5 x 7 Size",Sandra Glassco,20805
1816,Xerox 1962,Sandra Glassco,20805
1817,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Sandra Glassco,20805
1818,Avery 491,Sandra Glassco,23524
1819,Xerox 194,Sandra Glassco,23524
1820,"Hot File® 7-Pocket, Floor Stand",Skye Norling,29860
1821,2180,Sandra Glassco,30787
1822,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Rick Wilson,37440
1823,Avery 514,Sandra Glassco,39872
1824,BASF Silver 74 Minute CD-R,Rick Wilson,39943
1825,Accessory39,Rick Wilson,39943
1826,Xerox 193,Skye Norling,42405
1827,Xerox 212,Sandra Glassco,47171
1828,Blackstonian Pencils,Sandra Glassco,47171
1829,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Sandra Glassco,47171
1830,Lock-Up Easel 'Spel-Binder',Sandra Glassco,48576
1831,Xerox 220,Sandra Glassco,48576
1832,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Rick Wilson,53984
1833,Xerox 217,Pauline Chand,129
1834,Harmony HEPA Quiet Air Purifiers,Jennifer Halladay,388
1835,"Bush Westfield Collection Bookcases, Fully Assembled",Ritsa Hightower,1345
1836,GBC Standard Plastic Binding Systems' Combs,Joni Blumstein,1793
1837,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Pete Armstrong,2209
1838,Wirebound Voice Message Log Book,Pete Armstrong,2209
1839,Newell 336,Pete Armstrong,2209
1840,270c,Pete Armstrong,2209
1841,Xerox 1930,Pete Armstrong,2947
1842,Panasonic KX-P1131 Dot Matrix Printer,Joni Blumstein,3271
1843,"REDIFORM Incoming/Outgoing Call Register, 11 X 8 1/2, 100 Messages",Joni Blumstein,3271
1844,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Pauline Chand,4321
1845,EcoTones® Memo Sheets,Pauline Chand,4545
1846,Xerox 1984,Pauline Chand,4545
1847,"Imation 3.5 Unformatted DS/HD Diskettes, 10/Box",Anna Gayman,5572
1848,Xerox 1881,Joni Blumstein,5703
1849,"Dual Level, Single-Width Filing Carts",Nat Gilpin,5920
1850,3395,Anna Gayman,6311
1851,Avery 492,Pauline Chand,8231
1852,12-1/2 Diameter Round Wall Clock,Pauline Chand,8231
1853,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Rose O'Brian,8709
1854,Lexmark Z25 Color Inkjet Printer,Rose O'Brian,8709
1855,SAFCO Folding Chair Trolley,Rose O'Brian,9765
1856,Storex DuraTech Recycled Plastic Frosted Binders,Jennifer Halladay,10147
1857,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39 x 49",Joni Blumstein,11876
1858,Bevis 36 x 72 Conference Tables,Joni Blumstein,12224
1859,Accessory17,Joni Blumstein,12224
1860,Avery 49,Joni Blumstein,12256
1861,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Ritsa Hightower,12261
1862,Fluorescent Highlighters by Dixon,Ritsa Hightower,12261
1863,Acco 6 Outlet Guardian Premium Surge Suppressor,Ritsa Hightower,12261
1864,#10- 4 1/8 x 9 1/2 Recycled Envelopes,Ritsa Hightower,12261
1865,"Hot File® 7-Pocket, Floor Stand",Ritsa Hightower,12261
1866,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36 x 48",Joni Blumstein,13408
1867,Wirebound Voice Message Log Book,Pete Armstrong,13444
1868,"Eureka Hand Vacuum, Bagless",Joni Blumstein,13601
1869,Prang Colored Pencils,Rose O'Brian,13894
1870,Accessory23,Rose O'Brian,13894
1871,3M Organizer Strips,Nat Gilpin,16480
1872,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Becky Castell,17858
1873,Logitech Internet Navigator Keyboard,Becky Castell,17858
1874,Seth Thomas 12 Clock w/ Goldtone Case,Becky Castell,17858
1875,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Joni Blumstein,18561
1876,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Pauline Chand,19777
1877,GBC Recycled Regency Composition Covers,Pauline Chand,19777
1878,300 Series Non-Flip,Pauline Chand,19777
1879,SAFCO Boltless Steel Shelving,Nat Gilpin,21601
1880,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Joni Blumstein,21670
1881,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Ritsa Hightower,23489
1882,"Imation Neon Mac Format Diskettes, 10/Pack",Pete Armstrong,24486
1883,Newell 310,Pete Armstrong,24486
1884,GBC Standard Plastic Binding Systems Combs,Nat Gilpin,24869
1885,"Imation 3.5, RTS 247544 3M 3.5 DSDD, 10/Pack",Joni Blumstein,25697
1886,GBC Wire Binding Strips,Daniel Raglin,27490
1887,Xerox 1952,Rose O'Brian,27844
1888,Electrix Halogen Magnifier Lamp,Pauline Chand,28451
1889,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Pauline Chand,28451
1890,Panasonic KX-P1150 Dot Matrix Printer,Pauline Chand,28451
1891,"Master Caster Door Stop, Gray",Jennifer Halladay,28482
1892,Xerox 1927,Jennifer Halladay,28482
1893,Wilson Jones 1 Hanging DublLock® Ring Binders,Pauline Chand,28642
1894,iDENi80s,Pauline Chand,28642
1895,Xerox 1933,Anna Gayman,29380
1896,Xerox 1940,Pauline Chand,32036
1897,Pizazz® Global Quick File™,Pauline Chand,32036
1898,i1000,Pauline Chand,32295
1899,EcoTones® Memo Sheets,Pete Armstrong,33505
1900,3395,Pete Armstrong,33505
1901,6190,Nat Gilpin,34086
1902,Coloredge Poster Frame,Ritsa Hightower,34209
1903,Staples Colored Bar Computer Paper,Ritsa Hightower,34209
1904,Park Ridge™ Embossed Executive Business Envelopes,Daniel Raglin,36807
1905,Linden® 12 Wall Clock With Oak Frame,Nat Gilpin,37318
1906,Xerox 1949,Pauline Chand,38496
1907,Adesso Programmable 142-Key Keyboard,Corinna Mitchell,41702
1908,Xerox 1927,Corinna Mitchell,41702
1909,Bush Advantage Collection® Racetrack Conference Table,Ritsa Hightower,44706
1910,Binder Clips by OIC,Ritsa Hightower,44706
1911,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Ritsa Hightower,45347
